name,price,url,rating,rating_number,page,keyword,source,execution_date,scraper_type
"Notebook Acer Aspire 3 A315-510P-35D2 Intel Core i3, 8GB RAM, 512GB SSD, 15.6” LED FULL HD, Windows 11",N/A,/Notebook-Aspire-A315-510P-35D2-Intel-Windows/dp/B0CP9VMV61/ref=sr_1_64?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-64,"4,7 de 5 estrelas",676,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"avakot Suporte de laptop para mesa ajustável em 7 ângulos, ergonômico dobrável para laptop ABS + silicone antiderrapante, suporte para notebook com resfriamento ventilado para laptops de 10 a 15,6","65,",/ajust%C3%A1vel-ergon%C3%B4mico-computador-antiderrapante-compat%C3%ADvel/dp/B0BGS42MPR/ref=sr_1_65?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-65,"4,5 de 5 estrelas",1.313,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Capa para MacBook Pro 13 versão 2020 A2289 A2251, capa fina de encaixe com glitter anban com capa de teclado para Pro 13 com Touch Bar, Touch ID e tela de retina, Crystal Clear","177,",/MacBook-encaixe-glitter-anban-teclado/dp/B08C7RJ2QS/ref=sr_1_66?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-66&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,"4,3 de 5 estrelas",2.959,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Notebook Lenovo V14 i5-1235U 16GB 512GB SSD W11 Pro 14"" HD 82UL001JBR Preto","4.199,",/Notebook-Lenovo-i5-1235U-512GB-82UL001JBR/dp/B0CS3HF2VF/ref=sr_1_67?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-67&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"CISSOOK Compatível com capa para MacBook Air de 13 polegadas 2021 2020 2019 2018 2022 modelo: M1 A2337 A2179 A1932, capa rígida floral para MacBook Air 13 polegadas com tela Retina e Touch ID","249,",/CISSOOK-Compat%C3%ADvel-MacBook-polegadas-modelo/dp/B0BXNN5RPL/ref=sr_1_68?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-68&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,"4,5 de 5 estrelas",1.579,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"jonyj Thunderbolt 3 USB C Hub, tipo C adaptador Hub Mac Pro Dongle para 2016/2017 MacBook Pro 13 "" e 15 "", adaptador USB-C com 4 K HDMI, 3 Portas USB 3.0, USB-C, leitor de cartão SD/TF, PD carregador Port (Prata)","1.489,",/Thunderbolt-adaptador-Dongle-MacBook-carregador/dp/B000NP0MH8/ref=sr_1_69?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-69&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,"5,0 de 5 estrelas",1,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Notebook ASUS M515DA-BR1213W, AMD Ryzen 5, 3500U, 8 GB, 256 GB, Windows 11 Home, Cinza","4.930,",/Notebook-ASUS-M515DA-BR1213W-RYZEN-Windows/dp/B09SGG9RTC/ref=sr_1_70?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-70&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,"4,7 de 5 estrelas",539,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"BESIGN LS10 Suporte de alumínio para laptop/computador, suporte ergonômico ajustável para notebook, suporte Riser, compatível com laptops Air, Pro, Dell, HP, Lenovo More de 10 a 14 polegadas, prata","447,",/ergon%C3%B4mico-ajust%C3%A1vel-computador-compat%C3%ADvel-notebooks/dp/B08CT8575Z/ref=sr_1_71?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-71&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6,"4,7 de 5 estrelas",7.517,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Adesivo de atalhos Mac OS | Adesivos de teclado Mac para Mac OS | Adesivos de vinil laminado sem resíduos para MacBook para laptop | Adesivos de atalho para MacBook Air e Pro de 13 a 16 polegadas,"114,",/SYNERLOGIC-Catalina-transparente-res%C3%ADduos-compat%C3%ADvel/dp/B08YHCZNC6/ref=sr_1_72?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-72&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,"4,6 de 5 estrelas",8.205,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Macbook 3,N/A,/Macbook-3-Dunknown/dp/B0D8LJR9LL/ref=sr_1_73?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-73,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
DNZPFU MacBook Pro15 polegadas (2016-2019) filtro de tela protetor magnético removível e reutilizável protetor de tela anti arranhões fácil de instalar em segundos,N/A,/DNZPFU-polegadas-2016-2019-magn%C3%A9tico-reutiliz%C3%A1vel/dp/B0BDLKHW48/ref=sr_1_74?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-74,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Macbook,N/A,/Macbook-Rashid-Khan/dp/B0D9LRKP16/ref=sr_1_75?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-75,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"UGREEN Capa para laptop de 13,3 polegadas, couro de camurça PU, macia, acolchoada com zíper, capa compatível com MacBook Air Pro 2021, 2020 e 2019, resistente à água, pasta protetora, cinza","125,",/UGREEN-polegadas-poliuretano-acolchoado-compat%C3%ADvel/dp/B07SQTTPWD/ref=sr_1_76?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-76&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,"4,8 de 5 estrelas",1.012,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"MSI Laptop para jogos Stealth 15 39.6 cm FHD 144Hz: Intel Core i5-13420H, RTX 4060, 16GB DDR5, SSD NVMe 512GB, USB-Type C, Cooler Boost Trinity+, Win11 Home: Core Black A13VF-038US","12.824,",/MSI-Laptop-jogos-Stealth-144Hz/dp/B0BT3KH7F3/ref=sr_1_77?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-77&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,"3,3 de 5 estrelas",9,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Macbook,N/A,/Macbook/dp/B0D9LS97HB/ref=sr_1_78?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-78,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"HYZUO 13 Polegadas Capa para Notebook para MacBook Air 13.6/13 M3 M2 M1 2018-2024, MacBook Pro 13 M2 M1 2024-2016, iPad Pro 13 M4, iPad Air 13 M2, Laptop Case Pasta Notebook com Bolsa, Marrom","159,",/HYZUO-Polegadas-Compat%C3%ADvel-2018-2024-2024-2016/dp/B07FXJF571/ref=sr_1_79?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-79&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e,"4,5 de 5 estrelas",9.642,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"CISSOOK Capa laranja para MacBook Air de 13 polegadas com tela Retina e Touch ID modelo A2337 M1 A2179 A1932 versão 2020 2018-2021, capa rígida protetora com 2 capas de teclado para Air 2020 de 13 polegadas","210,",/CISSOOK-A2337-M1-A2179-A1932/dp/B0C1GCZGMF/ref=sr_1_80?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-80&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,"4,3 de 5 estrelas",998,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"B BELK Compatível com MacBook Air 13 polegadas 2022 2021 2020 2019 2018 M1 A2337 A2179 A1932, capa rígida de plástico + capa de teclado + protetor de tela para Mac Air 13 com Touch ID, transparente",N/A,/MacBook-pl%C3%A1stico-transparente-ultrafina-protetor/dp/B07K1ZS52W/ref=sr_1_81?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-81,"4,3 de 5 estrelas",7.166,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"MOSISO Capa Macbook Pro De 13 2016-2020 Ano Versão A2159 A1989 A1706 A1708, Capa Plástico E Capa De Teclado E Protetor Tela E Bolsa De Armazenamento Compatível Com Macbook Pro 13, Claro Como Cristal","216,",/2016-2020-Pl%C3%A1stico-Protetor-Armazenamento-Compat%C3%ADvel/dp/B0741391RK/ref=sr_1_82?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-82&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,"4,2 de 5 estrelas",29.263,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"HP Laptops Tela de 15,6 polegadas - Laptop escolar 2024 Windows 11 - Processador Intel N200 Beat i7-10510Y - Wi-Fi 6 - USB C - Bateria de longa duração - Cabo HDMI (16 GB RAM | SSD UFS de 128 GB)",N/A,/HP-Laptops-Tela-15-polegadas/dp/B0D97JYS82/ref=sr_1_83?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-83,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Adaptador USB-C para USB,"189,",/Adaptador-Apple-Usb-c-compat%C3%ADvel-Macbook/dp/B00VU2OID2/ref=sr_1_84?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-84&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,"4,7 de 5 estrelas",27.182,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Notebook ASUS VivoBook X512FJ-EJ571T Cinza Escuro,"9.977,",/Notebook-ASUS-VivoBook-X512FJ-EJ571T-Escuro/dp/B08WJKRHKP/ref=sr_1_85?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-85&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"MSI Notebook moderno de 15 15,6 polegadas: Intel Core i5-1155G7, Intel Iris Xe, 16GB DDR4, 1TB NVMe SSD, Lay-Flat, USB Tipo-C, Leitor de cartão MicroSD, Win 11 Pro: Classic Black B11M-023US",N/A,/MSI-Notebook-moderno-polegadas-B11M-023US/dp/B0BT3598QH/ref=sr_1_86?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-86,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Macbook 2,N/A,/Macbook-2-Dunknown/dp/B0D8M8CPH1/ref=sr_1_87?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-87,N/A,N/A,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
